SRX1204550	SAMN04039741
SRX1204551	SAMN04039742
SRX1204552	SAMN04039743
SRX1204553	SAMN04039744
SRX1204554	SAMN04039752
SRX1204555	SAMN04039753
SRX1204556	SAMN04039754
SRX1204557	SAMN04039745
SRX1204558	SAMN04039746
SRX1204559	SAMN04039747
SRX1204560	SAMN04039748
SRX1204561	SAMN04039749
SRX1204562	SAMN04039750
SRX1204563	SAMN04039751
SRX1204564	SAMN04039755
SRX1204565	SAMN04039756
SRX1204566	SAMN04039757
SRX1204567	SAMN04039758
SRX1204568	SAMN04039759
SRX1204569	SAMN04039760
SRX1204570	SAMN04039761
SRX1204571	SAMN04039762
SRX1204572	SAMN04039763
SRX1204573	SAMN04039764
SRX1204574	SAMN04039765
SRX1204575	SAMN04039766
SRX1204576	SAMN04039767
SRX1204577	SAMN04039768
SRX1204578	SAMN04039769
SRX1204579	SAMN04039770
SRX1204580	SAMN04039771
SRX1204581	SAMN04039504
SRX1204582	SAMN04039505
SRX1204583	SAMN04039506
SRX1204584	SAMN04039507
SRX1204585	SAMN04039508
SRX1204586	SAMN04039509
SRX1204587	SAMN04039510
SRX1204588	SAMN04039511
SRX1204589	SAMN04039512
SRX1204590	SAMN04039513
SRX1204591	SAMN04039514
SRX1204592	SAMN04039515
SRX1204593	SAMN04039516
SRX1204594	SAMN04039517
SRX1204595	SAMN04039518
SRX1204596	SAMN04039519
SRX1204597	SAMN04039520
SRX1204598	SAMN04039521
SRX1204599	SAMN04039522
SRX1204600	SAMN04039523
SRX1204601	SAMN04039524
SRX1204602	SAMN04039525
SRX1204603	SAMN04039526
SRX1204604	SAMN04039527
SRX1204605	SAMN04039528
SRX1204606	SAMN04039529
SRX1204607	SAMN04039530
SRX1204608	SAMN04039531
SRX1204609	SAMN04039532
SRX1204610	SAMN04039533
SRX1204611	SAMN04039534
SRX1204612	SAMN04039539
SRX1204613	SAMN04039540
SRX1204614	SAMN04039541
SRX1204615	SAMN04039542
SRX1204616	SAMN04039543
SRX1204617	SAMN04039535
SRX1204618	SAMN04039536
SRX1204619	SAMN04039537
SRX1204620	SAMN04039538
SRX1204621	SAMN04039544
SRX1204622	SAMN04039545
SRX1204623	SAMN04039546
SRX1204624	SAMN04039547
SRX1204625	SAMN04039548
SRX1204626	SAMN04039549
SRX1204627	SAMN04039550
SRX1204628	SAMN04039551
SRX1204629	SAMN04039552
SRX1204630	SAMN04039553
SRX1204631	SAMN04039554
SRX1204632	SAMN04039555
SRX1204633	SAMN04039556
SRX1204634	SAMN04039557
SRX1204635	SAMN04039558
SRX1204636	SAMN04039559
SRX1204637	SAMN04039560
SRX1204638	SAMN04039561
SRX1204639	SAMN04039562
SRX1204640	SAMN04039563
SRX1204641	SAMN04039568
SRX1204642	SAMN04039569
SRX1204643	SAMN04039570
SRX1204644	SAMN04039571
SRX1204645	SAMN04039572
SRX1204646	SAMN04039573
SRX1204647	SAMN04039564
SRX1204648	SAMN04039565
SRX1204649	SAMN04039566
SRX1204650	SAMN04039567
SRX1204651	SAMN04039574
SRX1204652	SAMN04039575
SRX1204653	SAMN04039576
SRX1204654	SAMN04039577
SRX1204655	SAMN04039578
SRX1204656	SAMN04039579
SRX1204657	SAMN04039580
SRX1204658	SAMN04039581
SRX1204659	SAMN04039582
SRX1204660	SAMN04039583
SRX1204661	SAMN04039584
SRX1204662	SAMN04039585
SRX1204663	SAMN04039586
SRX1204664	SAMN04039587
SRX1204665	SAMN04039588
SRX1204666	SAMN04039589
SRX1204667	SAMN04039590
SRX1204668	SAMN04039591
SRX1204669	SAMN04039592
SRX1204670	SAMN04039593
SRX1204671	SAMN04039623
SRX1204672	SAMN04039624
SRX1204673	SAMN04039625
SRX1204674	SAMN04039626
SRX1204675	SAMN04039627
SRX1204676	SAMN04039628
SRX1204677	SAMN04039629
SRX1204678	SAMN04039630
SRX1204679	SAMN04039631
SRX1204680	SAMN04039632
SRX1204681	SAMN04039633
SRX1204682	SAMN04039634
SRX1204683	SAMN04039635
SRX1204684	SAMN04039636
SRX1204685	SAMN04039637
SRX1204686	SAMN04039638
SRX1204687	SAMN04039639
SRX1204688	SAMN04039640
SRX1204689	SAMN04039641
SRX1204690	SAMN04039642
SRX1204691	SAMN04039643
SRX1204692	SAMN04039644
SRX1204693	SAMN04039645
SRX1204694	SAMN04039646
SRX1204695	SAMN04039647
SRX1204696	SAMN04039648
SRX1204697	SAMN04039649
SRX1204698	SAMN04039650
SRX1204699	SAMN04039651
SRX1204700	SAMN04039594
SRX1204701	SAMN04039595
SRX1204702	SAMN04039601
SRX1204703	SAMN04039602
SRX1204704	SAMN04039603
SRX1204705	SAMN04039604
SRX1204706	SAMN04039605
SRX1204707	SAMN04039596
SRX1204708	SAMN04039597
SRX1204709	SAMN04039598
SRX1204710	SAMN04039599
SRX1204711	SAMN04039600
SRX1204712	SAMN04039606
SRX1204713	SAMN04039607
SRX1204714	SAMN04039608
SRX1204715	SAMN04039609
SRX1204716	SAMN04039610
SRX1204717	SAMN04039611
SRX1204718	SAMN04039612
SRX1204719	SAMN04039613
SRX1207251	SAMN04041006
SRX1207252	SAMN04041007
SRX1207253	SAMN04041008
SRX1207254	SAMN04041009
SRX1207255	SAMN04041010
SRX1207256	SAMN04041011
SRX1207257	SAMN04041012
SRX1207493	SAMN04041016
SRX1207494	SAMN04041017
SRX1207495	SAMN04041018
SRX1207496	SAMN04041019
SRX1207497	SAMN04041020
SRX1207498	SAMN04041021
SRX1207499	SAMN04041022
SRX1207500	SAMN04041023
SRX1207501	SAMN04041024
SRX1207503	SAMN04041026
SRX1207504	SAMN04041027
SRX1207505	SAMN04041028
SRX1207506	SAMN04041029
SRX1207507	SAMN04041030
SRX1207509	SAMN04041032
SRX1207510	SAMN04041033
SRX1207511	SAMN04041034
SRX1207512	SAMN04041035
SRX1207513	SAMN04041036
SRX1207515	SAMN04041038
SRX1207516	SAMN04041039
SRX1207517	SAMN04041040
SRX1207518	SAMN04041041
SRX1207519	SAMN04041042
SRX1207520	SAMN04041043
SRX1207713	SAMN04041073
SRX1207714	SAMN04041074
SRX1207715	SAMN04041075
SRX1207716	SAMN04041076
SRX1207717	SAMN04041077
SRX1207718	SAMN04041078
SRX1207719	SAMN04041079
SRX1207720	SAMN04041080
SRX1207722	SAMN04041082
SRX1207723	SAMN04041083
SRX1207724	SAMN04041084
SRX1207725	SAMN04041085
SRX1207726	SAMN04041086
SRX1207727	SAMN04041087
SRX1207728	SAMN04041088
SRX1207729	SAMN04041089
SRX1207730	SAMN04041090
SRX1207731	SAMN04041091
SRX1207732	SAMN04041092
SRX1207733	SAMN04041093
SRX1207735	SAMN04041095
SRX1207736	SAMN04041096
SRX1207737	SAMN04041097
SRX1207739	SAMN04041099
SRX1207740	SAMN04041100
SRX1207741	SAMN04041101
SRX1207742	SAMN04041102
SRX1207743	SAMN04041045
SRX1207744	SAMN04041046
SRX1207745	SAMN04041047
SRX1207746	SAMN04041048
SRX1207747	SAMN04041049
SRX1207748	SAMN04041050
SRX1207749	SAMN04041051
SRX1207751	SAMN04041053
SRX1207753	SAMN04041055
SRX1207754	SAMN04041056
SRX1207755	SAMN04041057
SRX1207757	SAMN04041059
SRX1207758	SAMN04041060
SRX1207759	SAMN04041061
SRX1207760	SAMN04041062
SRX1207761	SAMN04041063
SRX1207762	SAMN04041064
SRX1207763	SAMN04041065
SRX1207764	SAMN04041066
SRX1207765	SAMN04041067
SRX1207766	SAMN04041068
SRX1207767	SAMN04041069
SRX1207768	SAMN04041070
SRX1207769	SAMN04041071
SRX1207770	SAMN04041072
SRX1210909	SAMN04040039
SRX1210910	SAMN04040040
SRX1210911	SAMN04040041
SRX1210912	SAMN04040042
SRX1210913	SAMN04040043
SRX1210914	SAMN04040044
SRX1210915	SAMN04040045
SRX1210916	SAMN04040046
SRX1210917	SAMN04040047
SRX1210918	SAMN04040048
SRX1210920	SAMN04040050
SRX1210921	SAMN04040051
SRX1210922	SAMN04040052
SRX1210923	SAMN04040053
SRX1210924	SAMN04040054
SRX1210926	SAMN04040056
SRX1210927	SAMN04040057
SRX1210929	SAMN04040059
SRX1210930	SAMN04040060
SRX1210931	SAMN04040061
SRX1210932	SAMN04040062
SRX1210933	SAMN04040063
SRX1210934	SAMN04040064
SRX1210935	SAMN04040065
SRX1210936	SAMN04040066
SRX1210937	SAMN04040067
SRX1210938	SAMN04040068
SRX1210939	SAMN04040069
SRX1210940	SAMN04040070
SRX1210941	SAMN04040071
SRX1210942	SAMN04040072
SRX1210944	SAMN04040074
SRX1210946	SAMN04040076
SRX1210948	SAMN04040078
SRX1210949	SAMN04040079
SRX1210950	SAMN04040080
SRX1210951	SAMN04040081
SRX1210952	SAMN04040082
SRX1210953	SAMN04040083
SRX1210956	SAMN04040086
SRX1210957	SAMN04040087
SRX1210958	SAMN04040088
SRX1210959	SAMN04040089
SRX1210960	SAMN04040090
SRX1210961	SAMN04040091
SRX1210962	SAMN04040092
SRX1210964	SAMN04040094
SRX1210966	SAMN04040096
SRX1210967	SAMN04040097
SRX1210968	SAMN04040098
SRX1210969	SAMN04040099
SRX1210970	SAMN04040100
SRX1210971	SAMN04040101
SRX1210973	SAMN04040103
SRX1210974	SAMN04040104
SRX1210975	SAMN04040105
SRX1210976	SAMN04040106
SRX1210977	SAMN04040107
SRX1210978	SAMN04040108
SRX1210979	SAMN04040109
SRX1210980	SAMN04040110
SRX1211316	SAMN04041627
SRX1211317	SAMN04041628
SRX1211318	SAMN04041629
SRX1211319	SAMN04041630
SRX1211321	SAMN04041632
SRX1211322	SAMN04041633
SRX1211323	SAMN04041634
SRX1211324	SAMN04041635
SRX1211325	SAMN04041636
SRX1211326	SAMN04041637
SRX1211327	SAMN04041638
SRX1211328	SAMN04041639
SRX1211329	SAMN04041640
SRX1211330	SAMN04041641
SRX1211331	SAMN04041642
SRX1211332	SAMN04041643
SRX1211333	SAMN04041644
SRX1211335	SAMN04041646
SRX1211336	SAMN04041647
SRX1211337	SAMN04041648
SRX1211338	SAMN04041649
SRX1211339	SAMN04041650
SRX1211340	SAMN04041651
SRX1211341	SAMN04041652
SRX1211343	SAMN04041654
SRX1211344	SAMN04041655
SRX1211345	SAMN04041656
SRX1211346	SAMN04041597
SRX1211347	SAMN04041598
SRX1211348	SAMN04041599
SRX1211349	SAMN04041600
SRX1211350	SAMN04041601
SRX1211351	SAMN04041602
SRX1211353	SAMN04041604
SRX1211354	SAMN04041605
SRX1211355	SAMN04041606
SRX1211356	SAMN04041607
SRX1211357	SAMN04041608
SRX1211358	SAMN04041609
SRX1211359	SAMN04041610
SRX1211360	SAMN04041611
SRX1211361	SAMN04041612
SRX1211362	SAMN04041613
SRX1211363	SAMN04041614
SRX1211365	SAMN04041616
SRX1211366	SAMN04041617
SRX1211367	SAMN04041618
SRX1211368	SAMN04041619
SRX1211369	SAMN04041620
SRX1211370	SAMN04041621
SRX1211371	SAMN04041626
SRX1211372	SAMN04041584
SRX1211373	SAMN04041585
SRX1211374	SAMN04041586
SRX1211375	SAMN04041587
SRX1211376	SAMN04041622
SRX1211377	SAMN04041623
SRX1211378	SAMN04041624
SRX1211379	SAMN04041625
SRX1211380	SAMN04041588
SRX1211383	SAMN04041591
SRX1211385	SAMN04041593
SRX1211386	SAMN04041594
SRX1211387	SAMN04041595
SRX1211388	SAMN04041596
SRX1211726	SAMN04043832
SRX1211727	SAMN04043833
SRX1211728	SAMN04043834
SRX1211729	SAMN04043835
SRX1211731	SAMN04043837
SRX1211732	SAMN04043838
SRX1211734	SAMN04043840
SRX1211735	SAMN04043841
SRX1211736	SAMN04043842
SRX1211737	SAMN04043843
SRX1211738	SAMN04043844
SRX1211739	SAMN04043845
SRX1211754	SAMN04043848
SRX1211755	SAMN04043849
SRX1211756	SAMN04043850
SRX1211758	SAMN04043852
SRX1211759	SAMN04043853
SRX1211760	SAMN04043854
SRX1211761	SAMN04043855
SRX1211762	SAMN04043856
SRX1211763	SAMN04043857
SRX1211764	SAMN04043858
SRX1211765	SAMN04043859
SRX1211766	SAMN04043860
SRX1211767	SAMN04043861
SRX1211768	SAMN04043862
SRX1211769	SAMN04043863
SRX1211770	SAMN04043864
SRX1211771	SAMN04043865
SRX1211772	SAMN04043866
SRX1211773	SAMN04043867
SRX1211774	SAMN04043868
SRX1211775	SAMN04043869
SRX1211776	SAMN04043870
SRX1211777	SAMN04043871
SRX1211779	SAMN04043873
SRX1211832	SAMN04043875
SRX1211833	SAMN04043876
SRX1211834	SAMN04043877
SRX1211835	SAMN04043878
SRX1211836	SAMN04043879
SRX1211837	SAMN04043880
SRX1211838	SAMN04043881
SRX1211839	SAMN04043882
SRX1211840	SAMN04043883
SRX1211841	SAMN04043884
SRX1211842	SAMN04043885
SRX1211843	SAMN04043886
SRX1211845	SAMN04043888
SRX1211846	SAMN04043889
SRX1211848	SAMN04043891
SRX1211849	SAMN04043892
SRX1211850	SAMN04043893
SRX1211851	SAMN04043894
SRX1212556	SAMN04009072
SRX1212557	SAMN04009073
SRX1212558	SAMN04043992
SRX1212559	SAMN04043993
SRX1212560	SAMN04043994
SRX1212561	SAMN04043995
SRX1212562	SAMN04043996
SRX1212563	SAMN04043997
SRX1212564	SAMN04043998
SRX1212565	SAMN04043999
SRX1212566	SAMN04044000
SRX1212567	SAMN04044001
SRX1212568	SAMN04044002
SRX1212569	SAMN04044003
SRX1212570	SAMN04044004
SRX1212571	SAMN04043991
SRX1212572	SAMN04009074
SRX1212765	SAMN04044032
SRX1212766	SAMN04044033
SRX1212806	SAMN04044048
SRX1212807	SAMN04044042
SRX1212808	SAMN04044043
SRX1212917	SAMN04044049
SRX1212918	SAMN04044050
SRX1212919	SAMN04044051
SRX1212920	SAMN04044052
SRX1212921	SAMN04044053
SRX1212922	SAMN04044054
SRX1212923	SAMN04044055
SRX1212924	SAMN04044056
SRX1212925	SAMN04044057
SRX1212926	SAMN04044058
SRX1212927	SAMN04044059
SRX1212928	SAMN04044060
SRX1212929	SAMN04044061
SRX1212930	SAMN04044062
SRX1212931	SAMN04044063
SRX1212932	SAMN04044064
SRX1212933	SAMN04044065
SRX1212934	SAMN04044066
SRX1212935	SAMN04044067
SRX1212936	SAMN04044068
SRX1212937	SAMN04044069
SRX1212938	SAMN04044070
SRX1212939	SAMN04044071
SRX1212940	SAMN04044072
SRX1212941	SAMN04044073
SRX1212942	SAMN04044074
SRX1212943	SAMN04044075
SRX1212944	SAMN04044076
SRX1213117	SAMN04044080
SRX1213118	SAMN04044081
SRX1213119	SAMN04044082
SRX1213120	SAMN04044083
SRX1213121	SAMN04044084
SRX1213122	SAMN04044085
SRX1213123	SAMN04044086
SRX1213124	SAMN04044087
SRX1213125	SAMN04044088
SRX1213126	SAMN04044089
SRX1213127	SAMN04044090
SRX1213128	SAMN04044091
SRX1213129	SAMN04044092
SRX1213130	SAMN04044093
SRX1213131	SAMN04044094
SRX1213132	SAMN04044095
SRX1213133	SAMN04044096
SRX1213134	SAMN04044097
SRX1213135	SAMN04044098
SRX1213136	SAMN04044099
SRX1213137	SAMN04044100
SRX1213138	SAMN04044101
SRX1213139	SAMN04044102
SRX1213140	SAMN04044103
SRX1213141	SAMN04044104
SRX1213142	SAMN04044105
SRX1213143	SAMN04044106
SRX1213144	SAMN04044107
SRX1213145	SAMN04044108
SRX1213146	SAMN04044109
SRX1213147	SAMN04044110
SRX1213148	SAMN04044111
SRX1213149	SAMN04044112
SRX1213150	SAMN04044113
SRX1213151	SAMN04044114
SRX1213152	SAMN04044115
SRX1213153	SAMN04044116
SRX1213154	SAMN04044117
SRX1213155	SAMN04044118
SRX1213156	SAMN04044119
SRX1213157	SAMN04044120
SRX1213158	SAMN04044121
SRX1213231	SAMN04044131
SRX1213232	SAMN04044132
SRX1213233	SAMN04044133
SRX1213234	SAMN04044134
SRX1213371	SAMN04044188
SRX1213372	SAMN04044189
SRX1213373	SAMN04044190
SRX1213374	SAMN04044191
SRX121679	SAMN00791652
SRX121680	SAMN00791653
SRX121681	SAMN00791654
SRX121682	SAMN00791655
SRX121683	SAMN00791656
SRX121684	SAMN00791657
SRX121685	SAMN00791658
SRX121686	SAMN00791659
SRX121687	SAMN00791660
SRX121688	SAMN00791661
SRX121689	SAMN00791662
SRX121690	SAMN00791663
SRX1219000	SAMN04045119
SRX1219001	SAMN04045143
SRX1219922	SAMN04045452
SRX1219923	SAMN04045453
SRX1219924	SAMN04045454
SRX1219925	SAMN04045455
SRX1219926	SAMN04045444
SRX1219927	SAMN04045445
SRX1219928	SAMN04045446
SRX1219929	SAMN04045447
SRX1220159	SAMN04045485
SRX1220160	SAMN04045486
SRX1220161	SAMN04045487
SRX1220162	SAMN04045488
SRX1220163	SAMN04045489
SRX1220164	SAMN04045490
SRX1220165	SAMN04045491
SRX1220166	SAMN04045492
SRX1220167	SAMN04045493
SRX1220168	SAMN04045494
SRX1220169	SAMN04045495
SRX1220170	SAMN04045496
SRX1220171	SAMN04045497
SRX1220172	SAMN04045498
SRX1220173	SAMN04045499
SRX1220174	SAMN04045500
SRX1220447	SAMN04045523
SRX1220449	SAMN04045525
SRX1220450	SAMN04045520
SRX1220451	SAMN04045521
SRX1220452	SAMN04045522
SRX1220453	SAMN04045516
SRX1220454	SAMN04045517
SRX1220455	SAMN04045518
SRX1220456	SAMN04045519
SRX1220983	SAMN04045718
SRX1221020	SAMN04045720
SRX1221021	SAMN04045721
SRX1221022	SAMN04045722
SRX1221023	SAMN04045723
SRX1221024	SAMN04045724
SRX1221025	SAMN04045725
SRX1221026	SAMN04045726
SRX1221027	SAMN04045727
SRX1221839	SAMN04046219
SRX1221840	SAMN04046220
SRX1221841	SAMN04046221
SRX1221842	SAMN04046222
SRX1221843	SAMN04046223
SRX1221844	SAMN04046224
SRX1221845	SAMN04046225
SRX1221846	SAMN04046226
SRX1221847	SAMN04046227
SRX122317	SAMN00792411
SRX122318	SAMN00792412
SRX1224526	SAMN04046561
SRX1224527	SAMN04046562
SRX1224528	SAMN04046563
SRX1224529	SAMN04046564
SRX1224530	SAMN04046565
SRX1224531	SAMN04046566
SRX1224532	SAMN04046567
SRX1224533	SAMN04046568
SRX1224534	SAMN04046569
SRX1224535	SAMN04046570
SRX1224536	SAMN04046571
SRX1224639	SAMN04046654
SRX1224640	SAMN04046655
SRX1224641	SAMN04046656
SRX1224642	SAMN04046657
SRX1224643	SAMN04046658
SRX1224644	SAMN04046659
SRX1224645	SAMN04047481
SRX1224646	SAMN04047482
SRX1224647	SAMN04047483
SRX1224648	SAMN04047484
SRX1224649	SAMN04047485
SRX1224650	SAMN04047486
SRX1224651	SAMN04047487
SRX1224652	SAMN04047488
SRX1224653	SAMN04047489
SRX1224857	SAMN04047587
SRX1224858	SAMN04047588
SRX1224859	SAMN04047589
SRX1224860	SAMN04047590
SRX1224861	SAMN04047591
SRX1224862	SAMN04047592
SRX1224863	SAMN04047593
SRX1224864	SAMN04047594
SRX1224865	SAMN04047595
SRX1224866	SAMN04047596
SRX1224867	SAMN04047597
SRX1224868	SAMN04047598
SRX1225208	SAMN04053757
SRX1225209	SAMN04053758
SRX1225210	SAMN04053759
SRX1225211	SAMN04053760
SRX1225212	SAMN04053761
SRX1225213	SAMN04053762
SRX1225214	SAMN04053763
SRX1225215	SAMN04053764
SRX1225216	SAMN04053765
SRX1225235	SAMN04053976
SRX1225236	SAMN04053977
SRX1225237	SAMN04053978
SRX1225238	SAMN04053979
SRX1225239	SAMN04053980
SRX1225240	SAMN04053981
SRX1225241	SAMN04053982
SRX1225242	SAMN04053983
SRX1225243	SAMN04053984
SRX1225244	SAMN04053985
SRX1225245	SAMN04053986
SRX1225246	SAMN04053987
SRX1225247	SAMN04053988
SRX1225248	SAMN04053989
SRX1225249	SAMN04053990
SRX1225250	SAMN04053991
SRX1225251	SAMN04053992
SRX1225252	SAMN04053993
SRX1225253	SAMN04053970
SRX1225254	SAMN04053971
SRX1225255	SAMN04053972
SRX1225256	SAMN04053966
SRX1225257	SAMN04053967
SRX1225258	SAMN04053968
SRX1225259	SAMN04053969
SRX1225260	SAMN04053994
SRX1225261	SAMN04053995
SRX1225262	SAMN04053965
SRX1225263	SAMN04053973
SRX1225264	SAMN04053974
SRX1225560	SAMN04054280
SRX1225561	SAMN04054281
SRX1225562	SAMN04054282
SRX1225564	SAMN04054284
SRX1225565	SAMN04054285
SRX1225566	SAMN04054286
SRX1225567	SAMN04054287
SRX1225568	SAMN04054288
SRX1225569	SAMN04054289
SRX1225570	SAMN04054290
SRX1225571	SAMN04054291
SRX1225573	SAMN04054293
SRX1225574	SAMN04054294
SRX1225575	SAMN04054295
SRX1225576	SAMN04054296
SRX1225577	SAMN04054297
SRX1225578	SAMN04054298
SRX1225579	SAMN04054299
SRX1225580	SAMN04054300
SRX1225581	SAMN04054301
SRX1225582	SAMN04054302
SRX1225583	SAMN04054303
SRX1225584	SAMN04054304
SRX1225585	SAMN04054305
SRX1225586	SAMN04054306
SRX1225587	SAMN04054307
SRX1225588	SAMN04054308
SRX1225589	SAMN04054309
SRX1225590	SAMN04054310
SRX1225591	SAMN04054311
SRX1225592	SAMN04054312
SRX1225593	SAMN04054313
SRX1225594	SAMN04054314
SRX1225595	SAMN04054315
SRX1225596	SAMN04054316
SRX1225597	SAMN04054317
SRX1225598	SAMN04054318
SRX1225599	SAMN04054319
SRX1225600	SAMN04054320
SRX1225601	SAMN04054321
SRX1225602	SAMN04054322
SRX1225603	SAMN04054323
SRX1225604	SAMN04054324
SRX1225605	SAMN04054325
SRX1225606	SAMN04054326
SRX1225607	SAMN04054327
SRX1225608	SAMN04054328
SRX1225609	SAMN04054329
SRX1225610	SAMN04054330
SRX1225611	SAMN04054331
SRX1225612	SAMN04054332
SRX1225613	SAMN04054333
SRX1225614	SAMN04054334
SRX1225615	SAMN04054335
SRX1235305	SAMN04075630
SRX1235306	SAMN04075631
SRX1235308	SAMN04075633
SRX1235309	SAMN04075634
SRX1235310	SAMN04075635
SRX123583	SAMN00792962
SRX123584	SAMN00792963
SRX1240289	SAMN04075536
SRX1240290	SAMN04075537
SRX1240291	SAMN04075538
SRX1240724	SAMN04075552
SRX1240725	SAMN04075553
SRX1240726	SAMN04075554
SRX1240727	SAMN04075555
SRX1240728	SAMN04075556
SRX1240729	SAMN04075557
SRX1240730	SAMN04075558
SRX1240731	SAMN04075559
SRX1240732	SAMN04075560
SRX1240733	SAMN04075561
SRX1240734	SAMN04075562
SRX1240735	SAMN04075563
SRX1240736	SAMN04075564
SRX1240754	SAMN04075571
SRX1240755	SAMN04075574
SRX1240756	SAMN04075572
SRX1240757	SAMN04075573
SRX1240758	SAMN04075575
SRX1240933	SAMN04075687
SRX1240934	SAMN04075688
SRX1240936	SAMN04075690
SRX1240937	SAMN04075691
SRX1240938	SAMN04075692
SRX1240939	SAMN04075693
SRX1242451	SAMN04076314
SRX1242452	SAMN04076315
SRX1242453	SAMN04076316
SRX1242454	SAMN04076317
SRX1242456	SAMN04076319
SRX1242458	SAMN04076321
SRX1242459	SAMN04076322
SRX1242460	SAMN04076323
SRX1242461	SAMN04076324
SRX1242462	SAMN04076325
SRX1242463	SAMN04076326
SRX1242464	SAMN04076327
SRX1242465	SAMN04076328
SRX1242467	SAMN04076330
SRX1242468	SAMN04076331
SRX124510	SAMN00793094
SRX1245327	SAMN04087222
SRX1245328	SAMN04087223
SRX1245329	SAMN04087224
SRX1245330	SAMN04087225
SRX1245331	SAMN04087226
SRX1245332	SAMN04087227
SRX1245333	SAMN04087228
SRX1245334	SAMN04087229
SRX1245335	SAMN04087230
SRX1245336	SAMN04087231
SRX1245337	SAMN04087232
SRX1245338	SAMN04087233
SRX1245339	SAMN04087234
SRX1245340	SAMN04087235
SRX1245341	SAMN04087236
SRX1245342	SAMN04087237
SRX1245343	SAMN04087238
SRX1245345	SAMN04087240
SRX1245346	SAMN04087241
SRX1245347	SAMN04087242
SRX1245348	SAMN04087243
SRX1245349	SAMN04087244
SRX1245350	SAMN04087245
SRX1245554	SAMN04087449
SRX1245555	SAMN04087450
SRX1245558	SAMN04087453
SRX1245561	SAMN04087456
SRX1246038	SAMN04087482
SRX1246039	SAMN04087483
SRX1246040	SAMN04087484
SRX1246041	SAMN04087485
SRX124619	SAMN00794409
SRX124660	SAMN00794412
SRX1247175	SAMN04088136
SRX1247176	SAMN04088137
SRX1247177	SAMN04088138
SRX1247178	SAMN04088139
SRX1247179	SAMN04088140
SRX1247180	SAMN04088141
SRX1247181	SAMN04088142
SRX1247182	SAMN04088143
SRX1247183	SAMN04088144
SRX1247184	SAMN04088145
SRX1247185	SAMN04088146
SRX1247186	SAMN04088147
SRX1247187	SAMN04088148
SRX1247188	SAMN04088149
SRX1247189	SAMN04088150
SRX1247190	SAMN04088151
SRX1247191	SAMN04088152
SRX1247192	SAMN04088153
SRX1247193	SAMN04088154
SRX1247194	SAMN04088155
SRX1247195	SAMN04088156
SRX1247196	SAMN04088157
SRX1247197	SAMN04088158
SRX1247199	SAMN04088160
SRX1247200	SAMN04088161
SRX1247201	SAMN04088164
SRX1247202	SAMN04088165
SRX1247203	SAMN04088134
SRX1247204	SAMN04088135
SRX1247205	SAMN04088162
SRX1247206	SAMN04088163
SRX1249722	SAMN04088838
SRX1249723	SAMN04088839
SRX1249724	SAMN04088840
SRX1249725	SAMN04088841
SRX1249727	SAMN04088843
SRX1249728	SAMN04088844
SRX1249730	SAMN04088846
SRX1249731	SAMN04088848
SRX1249732	SAMN04088849
SRX1249733	SAMN04088850
SRX1249734	SAMN04088851
SRX1249735	SAMN04088852
SRX1249736	SAMN04088853
SRX1249737	SAMN04088854
SRX1249738	SAMN04088855
SRX1249739	SAMN04088856
SRX1249740	SAMN04088857
SRX1249747	SAMN04088899
SRX1249748	SAMN04088900
SRX1249749	SAMN04088901
SRX1249935	SAMN04088910
SRX1249936	SAMN04088911
SRX1249937	SAMN04088912
SRX1249938	SAMN04088913
SRX1249939	SAMN04088914
SRX1249940	SAMN04088915
SRX1249941	SAMN04088919
SRX1249942	SAMN04088920
SRX1249943	SAMN04088921
SRX1249944	SAMN04088922
SRX1249945	SAMN04088923
SRX1249946	SAMN04088924
SRX1250559	SAMN04090360
SRX1250560	SAMN04090361
SRX1250565	SAMN04090366
SRX1250570	SAMN04090371
SRX1250579	SAMN04089936
SRX1250580	SAMN04089937
SRX1250581	SAMN04089938
SRX1250582	SAMN04089939
SRX1250583	SAMN04089940
SRX1250585	SAMN04089942
SRX1250586	SAMN04089943
SRX1250587	SAMN04089944
SRX1250588	SAMN04089945
SRX1250592	SAMN04090382
SRX1250593	SAMN04090383
SRX1250594	SAMN04090384
SRX1250595	SAMN04090385
SRX1250596	SAMN04090386
SRX1250600	SAMN04090390
SRX1251373	SAMN04092583
SRX1251374	SAMN04092584
SRX1251375	SAMN04092585
SRX1251376	SAMN04092586
SRX1251378	SAMN04092588
SRX1251379	SAMN04092589
SRX1251380	SAMN04092590
SRX1253328	SAMN04093446
SRX1253329	SAMN04093447
SRX1253330	SAMN04093448
SRX1253331	SAMN04093453
SRX1253332	SAMN04093454
SRX1253336	SAMN04093458
SRX1253337	SAMN04093459
SRX1253338	SAMN04093460
SRX1253339	SAMN04093461
SRX1253340	SAMN04093462
SRX1253341	SAMN04093463
SRX1253342	SAMN04093464
SRX1253668	SAMN04093546
SRX1253669	SAMN04093547
SRX1253670	SAMN04093548
SRX1253671	SAMN04093549
SRX1253672	SAMN04093550
SRX1253673	SAMN04093551
SRX1253674	SAMN04093552
SRX1253675	SAMN04093553
SRX1253676	SAMN04093554
SRX1253677	SAMN04093555
SRX1253678	SAMN04093556
SRX1253679	SAMN04093557
SRX1253680	SAMN04093558
SRX1253681	SAMN04093559
SRX1253682	SAMN04093560
SRX1253683	SAMN04093561
SRX1253684	SAMN04093562
SRX1253685	SAMN04093563
